State_ab,Zip_Code
CA,96009
CA,95514
CA,91901
CA,95076
CA,95003
CA,93420
CA,95603
CA,93304
CA,95503
CA,96008
CA,93512
CA,96011
CA,94945
CA,94924
CA,92004
CA,94513
CA,93427
CA,95965
CA,92399
CA,93428
CA,95922
CA,94923
CA,93455
CA,95421
CA,91724
CA,91710
CA,94517
CA,94520
CA,95713
CA,90220
CA,91723
CA,95971
CA,94014
CA,93215
CA,93251
CA,91765
CA,95224
CA,94568
CA,92544
CA,90221
CA,93401
CA,95939
CA,90245
CA,92026
CA,93610
CA,95476
CA,96029
CA,97635
CA,95348
CA,93730
CA,95215
CA,95020
CA,95936
CA,95387
CA,95947
CA,95322
CA,95688
CA,95638
CA,92346
CA,92227
CA,92648
CA,95640
CA,91935
CA,92509
CA,95452
CA,96161
CA,92694
CA,96020
CA,96003
CA,92536
CA,93656
CA,93243
CA,92311
CA,93247
CA,95334
CA,95005
CA,94040
CA,93249
CA,96056
CA,93637
CA,95502
CA,95642
CA,95340
CA,96113
CA,93438
CA,91016
CA,95313
CA,92277
CA,94553
CA,92411
CA,96134
CA,92860
CA,94801
CA,92344
CA,93445
CA,93283
CA,95966
CA,92260
CA,90723
CA,93292
CA,94952
CA,93930
CA,93040
CA,95062
CA,94510
CA,92065
CA,96021
CA,95470
CA,95562
CA,95684
CA,90717
CA,94957
CA,95816
CA,91784
CA,91773
CA,92675
CA,93451
CA,95060
CA,94903
CA,96088
CA,92342
CA,90280
CA,96123
CA,94304
CA,93257
CA,93268
CA,92384
CA,93270
CA,95376
CA,93274
CA,91384
CA,91702
CA,91789
CA,90502
CA,90047
CA,95692
CA,95573
CA,93240
CA,94708
CA,95531
CA,95538
CA,96150
CA,95614
CA,95762
CA,93307
CA,95682
CA,95667
CA,95636
CA,93721
CA,91107
CA,93706
CA,93311
CA,93725
CA,93727
CA,93625
CA,93728
CA,93703
CA,93702
CA,93612
CA,93704
CA,93723
CA,93722
CA,93630
CA,93705
CA,93711
CA,93720
CA,93710
CA,93726
CA,93611
CA,93619
CA,93657
CA,93312
CA,93605
CA,93667
CA,93646
CA,93654
CA,93648
CA,93662
CA,93631
CA,93263
CA,93652
CA,93624
CA,93210
CA,93640
CA,93622
CA,95951
CA,95501
CA,93250
CA,95521
CA,95570
CA,95519
CA,95540
CA,95526
CA,95565
CA,95546
CA,94606
CA,92250
CA,92251
CA,92243
CA,92231
CA,92273
CA,93514
CA,93526
CA,93505
CA,93308
CA,93305
CA,93306
CA,93561
CA,93309
CA,93313
CA,93232
CA,93280
CA,93555
CA,93527
CA,93230
CA,93560
CA,93203
CA,93241
CA,93245
CA,95453
CA,93212
CA,93204
CA,95423
CA,95422
CA,95451
CA,96130
CA,96114
CA,91042
CA,91040
CA,91331
CA,91342
CA,96117
CA,91344
CA,91326
CA,91345
CA,91352
CA,91325
CA,91311
CA,91304
CA,91306
CA,91324
CA,91343
CA,94707
CA,91402
CA,91605
CA,91606
CA,91401
CA,91601
CA,91423
CA,91405
CA,91406
CA,91411
CA,90242
CA,91335
CA,91303
CA,91307
CA,91367
CA,91364
CA,91316
CA,91436
CA,91403
CA,91602
CA,91604
CA,90041
CA,90042
CA,90017
CA,90065
CA,90027
CA,90028
CA,90068
CA,90046
CA,90029
CA,90038
CA,90004
CA,90026
CA,90031
CA,90032
CA,90033
CA,90063
CA,90015
CA,90012
CA,90057
CA,90005
CA,90010
CA,90019
CA,90006
CA,90036
CA,90211
CA,90016
CA,90056
CA,90007
CA,90018
CA,90011
CA,90058
CA,90062
CA,90037
CA,90044
CA,90008
CA,90043
CA,90305
CA,90001
CA,90003
CA,90002
CA,90059
CA,90077
CA,90049
CA,90272
CA,90024
CA,90025
CA,90035
CA,90034
CA,90064
CA,90066
CA,90291
CA,90292
CA,94703
CA,90230
CA,90045
CA,90293
CA,90247
CA,90501
CA,90710
CA,90744
CA,90731
CA,90732
CA,91214
CA,91208
CA,91202
CA,91206
CA,91201
CA,91203
CA,91205
CA,91204
CA,91501
CA,91504
CA,91502
CA,91101
CA,91505
CA,91506
CA,91340
CA,91741
CA,91740
CA,91767
CA,91711
CA,91768
CA,91766
CA,91706
CA,91790
CA,91722
CA,91746
CA,91744
CA,91791
CA,91748
CA,91745
CA,91010
CA,91356
CA,91024
CA,91007
CA,91780
CA,91731
CA,91732
CA,91770
CA,91733
CA,91001
CA,91011
CA,91103
CA,91104
CA,91106
CA,91108
CA,91775
CA,91801
CA,91030
CA,91803
CA,91776
CA,91754
CA,91755
CA,90605
CA,90660
CA,90601
CA,90602
CA,90606
CA,90670
CA,90604
CA,90638
CA,90039
CA,90640
CA,90022
CA,90023
CA,90255
CA,90270
CA,90201
CA,94501
CA,90262
CA,90222
CA,90061
CA,90227
CA,90746
CA,90747
CA,90745
CA,90810
CA,90650
CA,90240
CA,90241
CA,90706
CA,90703
CA,90701
CA,90716
CA,90805
CA,90713
CA,90808
CA,90712
CA,90807
CA,90813
CA,90806
CA,90755
CA,90815
CA,90804
CA,90802
CA,90814
CA,90803
CA,90704
CA,90303
CA,90302
CA,90301
CA,90304
CA,90250
CA,90249
CA,90248
CA,90504
CA,90260
CA,90266
CA,90278
CA,90503
CA,90505
CA,90274
CA,90275
CA,90048
CA,90210
CA,90212
CA,90403
CA,90405
CA,91302
CA,91361
CA,91301
CA,90290
CA,93535
CA,93534
CA,93536
CA,93551
CA,93550
CA,91351
CA,91390
CA,91350
CA,94546
CA,91387
CA,91355
CA,91321
CA,93643
CA,93644
CA,93638
CA,94949
CA,94901
CA,94960
CA,94939
CA,94925
CA,94920
CA,94941
CA,94965
CA,95306
CA,95389
CA,95437
CA,95490
CA,95482
CA,95468
CA,95341
CA,95324
CA,95301
CA,95344
CA,93635
CA,93620
CA,96015
CA,93546
CA,93906
CA,93905
CA,93901
CA,95012
CA,93908
CA,93924
CA,93927
CA,93922
CA,93950
CA,93940
CA,93955
CA,93933
CA,94559
CA,94558
CA,94589
CA,94599
CA,94508
CA,94515
CA,95949
CA,94579
CA,95946
CA,95945
CA,95701
CA,95959
CA,90631
CA,90633
CA,94607
CA,92821
CA,92835
CA,92833
CA,92832
CA,92831
CA,92870
CA,92780
CA,92887
CA,92807
CA,92869
CA,92808
CA,92679
CA,92691
CA,92673
CA,92688
CA,92692
CA,92672
CA,92624
CA,92677
CA,92656
CA,92630
CA,92620
CA,92604
CA,92614
CA,92618
CA,92606
CA,92651
CA,92612
CA,92653
CA,92603
CA,92626
CA,92704
CA,92707
CA,92701
CA,92703
CA,92706
CA,92705
CA,92866
CA,92867
CA,92868
CA,92840
CA,92865
CA,92806
CA,92805
CA,92801
CA,92804
CA,92802
CA,90680
CA,92845
CA,92841
CA,92843
CA,92844
CA,92683
CA,92646
CA,92708
CA,92647
CA,92649
CA,90720
CA,90740
CA,92655
CA,90620
CA,90630
CA,90621
CA,95650
CA,95746
CA,95661
CA,95747
CA,95678
CA,95677
CA,94544
CA,95765
CA,95722
CA,90094
CA,95648
CA,92501
CA,92502
CA,92507
CA,92506
CA,92504
CA,92503
CA,91752
CA,92880
CA,92879
CA,92505
CA,92882
CA,92881
CA,92883
CA,92508
CA,92557
CA,92551
CA,92553
CA,92555
CA,92586
CA,92584
CA,92570
CA,92530
CA,92562
CA,92591
CA,92596
CA,92592
CA,92028
CA,92595
CA,92543
CA,92545
CA,92583
CA,92223
CA,92220
CA,92539
CA,92276
CA,92240
CA,92262
CA,92264
CA,92234
CA,92253
CA,92201
CA,92203
CA,92274
CA,94580
CA,92236
CA,92225
CA,92563
CA,95819
CA,95814
CA,95818
CA,95820
CA,95817
CA,95824
CA,95831
CA,95822
CA,95832
CA,95823
CA,95828
CA,95826
CA,95864
CA,95825
CA,95821
CA,95608
CA,95815
CA,95838
CA,95834
CA,95833
CA,95835
CA,95673
CA,95660
CA,95843
CA,95841
CA,95628
CA,95621
CA,95662
CA,95610
CA,95630
CA,95670
CA,95655
CA,95827
CA,95624
CA,95829
CA,95632
CA,94540
CA,95758
CA,95757
CA,95023
CA,91709
CA,91763
CA,91762
CA,91786
CA,91764
CA,91761
CA,91701
CA,91737
CA,91730
CA,92336
CA,92335
CA,92337
CA,92377
CA,92376
CA,92316
CA,92324
CA,92407
CA,92405
CA,92410
CA,92404
CA,92313
CA,92354
CA,92373
CA,92374
CA,92329
CA,92395
CA,92301
CA,91759
CA,92308
CA,92307
CA,92394
CA,92345
CA,92352
CA,92315
CA,92356
CA,92110
CA,92103
CA,92116
CA,92104
CA,92105
CA,92115
CA,92114
CA,91716
CA,91902
CA,92139
CA,91941
CA,92113
CA,92111
CA,92102
CA,92101
CA,92106
CA,92107
CA,92109
CA,92037
CA,92093
CA,92014
CA,92130
CA,92129
CA,92122
CA,92126
CA,92121
CA,92117
CA,92123
CA,92124
CA,92120
CA,92119
CA,92154
CA,92173
CA,91911
CA,91932
CA,92118
CA,91950
CA,94612
CA,91910
CA,91913
CA,92020
CA,91945
CA,92019
CA,91944
CA,92071
CA,92021
CA,92040
CA,92064
CA,92131
CA,92127
CA,92128
CA,92067
CA,92009
CA,92075
CA,92007
CA,92024
CA,92054
CA,92057
CA,92056
CA,92058
CA,92003
CA,92061
CA,92082
CA,92084
CA,92069
CA,92078
CA,92027
CA,92029
CA,92025
CA,92590
CA,91962
CA,94133
CA,94587
CA,94109
CA,94108
CA,94102
CA,94123
CA,94129
CA,94115
CA,94117
CA,94114
CA,94103
CA,94107
CA,94110
CA,94131
CA,94124
CA,94112
CA,94134
CA,94122
CA,94127
CA,94132
CA,94116
CA,94118
CA,94121
CA,95202
CA,95203
CA,95204
CA,95205
CA,95206
CA,95219
CA,95207
CA,95209
CA,95210
CA,94551
CA,95212
CA,95336
CA,95242
CA,95240
CA,95320
CA,95366
CA,95330
CA,95377
CA,93447
CA,93442
CA,94555
CA,93402
CA,93405
CA,93449
CA,93433
CA,93444
CA,93422
CA,93453
CA,93432
CA,94015
CA,94080
CA,94044
CA,94066
CA,94030
CA,94010
CA,94401
CA,94402
CA,94403
CA,94404
CA,94002
CA,94070
CA,94065
CA,94062
CA,94063
CA,94027
CA,94025
CA,94303
CA,94028
CA,94019
CA,93160
CA,93105
CA,93101
CA,93108
CA,93103
CA,93109
CA,93013
CA,93440
CA,93441
CA,93454
CA,93458
CA,93434
CA,93117
CA,93110
CA,95112
CA,95126
CA,95125
CA,95116
CA,94301
CA,95128
CA,94536
CA,95124
CA,95122
CA,95111
CA,95121
CA,95148
CA,95135
CA,95138
CA,95127
CA,95132
CA,95131
CA,95035
CA,94089
CA,95110
CA,95051
CA,95050
CA,95117
CA,95008
CA,95130
CA,95032
CA,95070
CA,95014
CA,95129
CA,94087
CA,94086
CA,94085
CA,94043
CA,94024
CA,94022
CA,94306
CA,95120
CA,95136
CA,95123
CA,95119
CA,95037
CA,94538
CA,95061
CA,95019
CA,95073
CA,95065
CA,95010
CA,96001
CA,96087
CA,96002
CA,96007
CA,96022
CA,96059
CA,96028
CA,96064
CA,96097
CA,96094
CA,96025
CA,94591
CA,94590
CA,94534
CA,94533
CA,94565
CA,94585
CA,94535
CA,95687
CA,95620
CA,95442
CA,94954
CA,94931
CA,94928
CA,95407
CA,95405
CA,95404
CA,95409
CA,95403
CA,95401
CA,95472
CA,95462
CA,95436
CA,95492
CA,95448
CA,95425
CA,95480
CA,95361
CA,95367
CA,95351
CA,95350
CA,95355
CA,95354
CA,95357
CA,95358
CA,95307
CA,95326
CA,95363
CA,95360
CA,95316
CA,95380
CA,95381
CA,95382
CA,95991
CA,95993
CA,96080
CA,96091
CA,93647
CA,93618
CA,93286
CA,93235
CA,93291
CA,93278
CA,93221
CA,93277
CA,93279
CA,93267
CA,93219
CA,93218
CA,95379
CA,95370
CA,93023
CA,93016
CA,93060
CA,93022
CA,93004
CA,93003
CA,93001
CA,93030
CA,93036
CA,93033
CA,93041
CA,93010
CA,93012
CA,94560
CA,91320
CA,91381
CA,91362
CA,91360
CA,91377
CA,93065
CA,93021
CA,93063
CA,95605
CA,95691
CA,95616
CA,95695
CA,95694
CA,95627
CA,95901
CA,95961
CA,95903
CA,95925
CA,90254
CA,94566
CA,90404
CA,93532
CA,94550
CA,94947
CA,95311
CA,95926
CA,94574
CA,95928
CA,94611
CA,95954
CA,92629
CA,92660
CA,95948
CA,95248
CA,94561
CA,95736
CA,94509
CA,92567
CA,92270
CA,94602
CA,92581
CA,94523
CA,94521
CA,95842
CA,95043
CA,94598
CA,94583
CA,94549
CA,92284
CA,92339
CA,94563
CA,94506
CA,94525
CA,94547
CA,94806
CA,94804
CA,94530
CA,95331
CA,95213
CA,95237
CA,95118
CA,95133
CA,95002
CA,95446
CA,95953
CA,93670
CA,93272
CA,94601
CA,95776
CA,94618
CA,94609
CA,94608
CA,94610
CA,94619
CA,94605
CA,94603
CA,94621
CA,94706
CA,94702
CA,94709
CA,94705
CA,94502
CA,94578
CA,94541
CA,94545
CA,93242
CA,93660
CA,94539
CA,95988
CA,94588
CA,95927
CA,95973
CA,95969
CA,95916
CA,95560
CA,95968
CA,95252
CA,95987
CA,95970
CA,94514
CA,94519
CA,94518
CA,94597
CA,94526
CA,94556
CA,94572
CA,94805
